2021,VQITXR,CFVJXUVCTV,4232727050 Dell Way,,CVZAZOO,,00000,Germany,2,CFVJXUVCTV@dell.com,4232727050,4,3153320312500000,2018/09,user2021,password,36,60000,F
2022,BEUIBX,BRKONZPZVG,7820861816 Dell Way,,JVGJGUY,,00000,Russia,2,BRKONZPZVG@dell.com,7820861816,4,4601043701171875,2015/05,user2022,password,71,20000,M
2023,QVFBUA,YZSXVSWZXV,4433502197 Dell Way,,TTSIBYM,,00000,Australia,2,YZSXVSWZXV@dell.com,4433502197,2,1808044433593750,2019/05,user2023,password,19,20000,M
2024,TKLRUA,UGQADFFOSR,3741363525 Dell Way,,DINUCIV,,00000,Australia,2,UGQADFFOSR@dell.com,3741363525,4,5304992675781250,2017/08,user2024,password,38,40000,M
2025,YMXCSH,TEJJMTCOBL,1070861816 Dell Way,,UZJPZJT,,00000,Japan,2,TEJJMTCOBL@dell.com,1070861816,4,4530456542968750,2018/03,user2025,password,87,80000,F
2026,DMTGBM,GWRBNPYAAI,4404113769 Dell Way,,IAUTDVD,,00000,Canada,2,GWRBNPYAAI@dell.com,4404113769,4,3828155517578125,2016/11,user2026,password,72,40000,M
2027,TNSBIM,UDQEOCBITC,7380584716 Dell Way,,WNWDAVD,,00000,Japan,2,UDQEOCBITC@dell.com,7380584716,3,4448059082031250,2017/05,user2027,password,66,80000,M
2028,MPGLVM,ZDSKOOPCOZ,7295166015 Dell Way,,VGISXRY,,00000,Germany,2,ZDSKOOPCOZ@dell.com,7295166015,5,4546936035156250,2018/05,user2028,password,90,100000,M
2029,PJLLWZ,RTVIDJRHYT,5099548339 Dell Way,,DWQPAZZ,,00000,Australia,2,RTVIDJRHYT@dell.com,5099548339,5,8187530517578126,2019/07,user2029,password,38,60000,M
2030,PJACOT,WFHGOZJCOU,5401123046 Dell Way,,ATUSMPU,,00000,Japan,2,WFHGOZJCOU@dell.com,5401123046,1,7338836669921876,2015/02,user2030,password,46,60000,M
2031,NWJLZT,RKVHVUNZEW,7463806152 Dell Way,,GBOFIUC,,00000,France,2,RKVHVUNZEW@dell.com,7463806152,2,8875823974609376,2016/09,user2031,password,48,60000,F
2032,SYPODK,KSNILHASUL,5207763671 Dell Way,,WUIFMZU,,00000,Canada,2,KSNILHASUL@dell.com,5207763671,3,7580535888671876,2017/07,user2032,password,76,80000,M
2033,BLIPXF,MAYASZOINJ,5209686279 Dell Way,,JRCUSWW,,00000,UK,2,MAYASZOINJ@dell.com,5209686279,5,4140167236328125,2017/09,user2033,password,32,20000,M
2034,RZASBD,NUZUOLUEOD,8701965332 Dell Way,,SFPDWNN,,00000,China,2,NUZUOLUEOD@dell.com,8701965332,3,5148986816406250,2018/04,user2034,password,61,40000,F
2035,FAPBHI,HYAYMEHWKS,2573791503 Dell Way,,EREMNGB,,00000,South Africa,2,HYAYMEHWKS@dell.com,2573791503,3,5107238769531250,2019/06,user2035,password,34,80000,F
2036,SRVWFE,SBULTUMHQP,4370056152 Dell Way,,MFUAHQA,,00000,Australia,2,SBULTUMHQP@dell.com,4370056152,3,4421417236328125,2016/12,user2036,password,65,100000,F
2037,PYZKIM,VCLBFYTPXW,8292175292 Dell Way,,UQEAONB,,00000,Chile,2,VCLBFYTPXW@dell.com,8292175292,4,9403991699218752,2019/09,user2037,password,65,80000,F
2038,QPCXBE,XQOKJHHGFA,3197814941 Dell Way,,PPPUTBY,,00000,China,2,XQOKJHHGFA@dell.com,3197814941,2,5274230957031250,2016/05,user2038,password,41,20000,M
2039,EEUSSP,HVBVMNJZOF,8601165771 Dell Way,,XNBRDSQ,,00000,Japan,2,HVBVMNJZOF@dell.com,8601165771,4,1157379150390625,2016/07,user2039,password,22,40000,F
2040,TZJENI,NFIMIIAUDC,2672119140 Dell Way,,ZQFZWDI,,00000,Canada,2,NFIMIIAUDC@dell.com,2672119140,3,3084930419921875,2016/11,user2040,password,54,60000,F
2041,MCUQQE,JAEFKNGAIU,3237091064 Dell Way,,QXHDBJF,,00000,Canada,2,JAEFKNGAIU@dell.com,3237091064,5,4994628906250000,2017/08,user2041,password,60,40000,F
2042,UKSNCH,PXTUYWXFQA,4779022216 Dell Way,,ADGORQT,,00000,Japan,2,PXTUYWXFQA@dell.com,4779022216,2,6730468750000001,2016/04,user2042,password,56,20000,M
2043,OOIGUB,GCQRQEUGTZ,5436279296 Dell Way,,SVSRQON,,00000,Canada,2,GCQRQEUGTZ@dell.com,5436279296,3,5042419433593750,2015/01,user2043,password,79,80000,F
2044,BBPHQG,NIWDBHRFML,7004852294 Dell Way,,QIXYTXH,,00000,Japan,2,NIWDBHRFML@dell.com,7004852294,5,2587249755859375,2015/02,user2044,password,39,100000,F
2045,YBDEJT,SXVEHCBPWT,5935333251 Dell Way,,FTUYSVY,,00000,Japan,2,SXVEHCBPWT@dell.com,5935333251,2,7927703857421876,2018/06,user2045,password,88,20000,F
2046,JOEJRW,HPIQCNOBZQ,2335937500 Dell Way,,FZWFDTN,,00000,China,2,HPIQCNOBZQ@dell.com,2335937500,3,8532775878906251,2016/02,user2046,password,30,40000,F
2047,SKPMBE,XVOEXMOQDN,8970306396 Dell Way,,VTKGOHH,,00000,Chile,2,XVOEXMOQDN@dell.com,8970306396,5,6777435302734376,2017/12,user2047,password,58,80000,M
2048,YDYCBK,IKFCWZKMVH,6258880615 Dell Way,,RLHTLLO,,00000,Germany,2,IKFCWZKMVH@dell.com,6258880615,5,1943725585937500,2018/10,user2048,password,18,20000,M
2049,IBLVBS,NUFQRZHGQH,5277801513 Dell Way,,TIBIBLX,,00000,South Africa,2,NUFQRZHGQH@dell.com,5277801513,2,8218841552734376,2017/03,user2049,password,71,40000,M
2050,PIYIHL,PWBRTOJTJO,2759735107 Dell Way,,LKWPRUY,,00000,Germany,2,PWBRTOJTJO@dell.com,2759735107,2,9697052001953126,2016/11,user2050,password,31,80000,F
2051,WWZGAI,UDPAEUSBWM,8093597412 Dell Way,,PNQILIP,,00000,Canada,2,UDPAEUSBWM@dell.com,8093597412,2,5378601074218750,2019/04,user2051,password,27,80000,M
2052,QJSJIG,OPBCQSGOHD,7324829101 Dell Way,,KFUFLDU,,00000,Australia,2,OPBCQSGOHD@dell.com,7324829101,5,9169708251953126,2018/11,user2052,password,60,40000,M
2053,VHAKEL,LUCHMNVZWB,8154571533 Dell Way,,NWNAPOS,,00000,UK,2,LUCHMNVZWB@dell.com,8154571533,4,4883666992187500,2017/11,user2053,password,80,100000,F
2054,UWJDNL,ETTPVIHFYG,3940490722 Dell Way,,ZPROUHR,,00000,Chile,2,ETTPVIHFYG@dell.com,3940490722,3,9238922119140626,2018/08,user2054,password,57,100000,M
2055,HEWJEA,QCNXHJFNCK,9696777343 Dell Way,,FJSQUEC,,00000,South Africa,2,QCNXHJFNCK@dell.com,9696777343,3,8860992431640626,2017/02,user2055,password,56,100000,F
2056,KAKZXG,WYGVFVFKAQ,8093322753 Dell Way,,BVTDHNQ,,00000,Australia,2,WYGVFVFKAQ@dell.com,8093322753,3,5281372070312500,2016/06,user2056,password,88,80000,F
2057,TZIUGM,CYFVQAURPO,3456542968 Dell Way,,UOOYVSB,,00000,South Africa,2,CYFVQAURPO@dell.com,3456542968,3,5937805175781251,2019/07,user2057,password,38,20000,M
2058,GKWSVI,QICCEDIKWK,3769378662 Dell Way,,BSQXZQH,,00000,Japan,2,QICCEDIKWK@dell.com,3769378662,5,6174011230468751,2015/04,user2058,password,31,60000,F
2059,GNSRBT,ATAODPDYYX,2670471191 Dell Way,,YLBCCGL,,00000,France,2,ATAODPDYYX@dell.com,2670471191,2,7240783691406251,2018/05,user2059,password,69,20000,F
2060,OGHSIW,XNMAORJYEH,6454986572 Dell Way,,XNOJMYS,,00000,South Africa,2,XNMAORJYEH@dell.com,6454986572,4,7294067382812501,2018/06,user2060,password,25,20000,F
2061,IHTTVF,DJIAZUEIBK,7074615478 Dell Way,,VPPVIIO,,00000,Russia,2,DJIAZUEIBK@dell.com,7074615478,1,1396881103515625,2019/02,user2061,password,87,40000,M
2062,DDUVTO,RRYWSIOHGN,9136474609 Dell Way,,ZAENUHM,,00000,Russia,2,RRYWSIOHGN@dell.com,9136474609,1,8518218994140626,2016/11,user2062,password,23,20000,F
2063,ADUAFW,QFZRRTLHNM,2905303955 Dell Way,,CZBLXAG,,00000,Canada,2,QFZRRTLHNM@dell.com,2905303955,2,8533050537109376,2019/01,user2063,password,63,80000,M
2064,IHWKCN,IKOIMNRDVT,9300445556 Dell Way,,FLQTNYR,,00000,China,2,IKOIMNRDVT@dell.com,9300445556,1,5223419189453125,2017/12,user2064,password,89,100000,F
2065,VLRDKD,FDGMKEYWID,7898864746 Dell Way,,XEYPOWV,,00000,Japan,2,FDGMKEYWID@dell.com,7898864746,2,8276519775390626,2016/09,user2065,password,78,20000,F
2066,VHOIVN,WWZPHFYUGE,8932952880 Dell Way,,AQRDTTX,,00000,Russia,2,WWZPHFYUGE@dell.com,8932952880,4,6286621093750001,2015/07,user2066,password,29,80000,M
2067,WEPEBX,BNBYTFENAU,8291625976 Dell Way,,XEDOSXE,,00000,South Africa,2,BNBYTFENAU@dell.com,8291625976,2,2753967285156250,2016/04,user2067,password,33,80000,F
2068,YHLXUS,TRGLYUDYFN,5520324707 Dell Way,,GWJCZYE,,00000,Japan,2,TRGLYUDYFN@dell.com,5520324707,1,7084777832031251,2019/12,user2068,password,55,40000,M
2069,ORLULR,YHSZVNDGOK,3820190429 Dell Way,,GNBABTO,,00000,Japan,2,YHSZVNDGOK@dell.com,3820190429,4,7592346191406251,2019/05,user2069,password,81,20000,F
2070,NAOBMT,XZABVDNXZZ,1049163818 Dell Way,,KWMQIKD,,00000,Germany,2,XZABVDNXZZ@dell.com,1049163818,4,7495117187500001,2018/02,user2070,password,46,20000,M
2071,AWMAFH,ZVCCGHJPNK,7720611572 Dell Way,,QGQGAKV,,00000,Japan,2,ZVCCGHJPNK@dell.com,7720611572,5,6918609619140626,2016/01,user2071,password,50,60000,M
2072,TNMBWW,ULIDVSUIKG,2005249023 Dell Way,,HYDGIKV,,00000,UK,2,ULIDVSUIKG@dell.com,2005249023,5,2894317626953125,2015/06,user2072,password,67,60000,F
2073,TDNNOG,ZZMFCDVMYS,1729492187 Dell Way,,EWHZJLJ,,00000,South Africa,2,ZZMFCDVMYS@dell.com,1729492187,1,7359985351562501,2016/12,user2073,password,20,40000,F
2074,MNFUIR,KDUXGKHOQN,1375457763 Dell Way,,KVAWBUW,,00000,Chile,2,KDUXGKHOQN@dell.com,1375457763,3,2159332275390625,2016/10,user2074,password,70,100000,F
2075,UKVJEM,BDUUBHALGV,8082611083 Dell Way,,OKYKKYX,,00000,Russia,2,BDUUBHALGV@dell.com,8082611083,5,2043151855468750,2016/04,user2075,password,37,100000,F
2076,ZEHQWK,DSNCZRSGOM,5645843505 Dell Way,,PWIACUH,,00000,Chile,2,DSNCZRSGOM@dell.com,5645843505,5,9667388916015626,2018/06,user2076,password,48,40000,M
2077,RBGEFK,YEJVEJYLNR,8516845703 Dell Way,,YJBGYLW,,00000,Chile,2,YEJVEJYLNR@dell.com,8516845703,2,6595062255859376,2019/07,user2077,password,36,100000,F
2078,ZBVLWS,ZJCWKJHSII,7803009033 Dell Way,,IUSQMHS,,00000,Australia,2,ZJCWKJHSII@dell.com,7803009033,5,7295166015625001,2016/06,user2078,password,26,20000,M
2079,LZAAKX,WOZUCODAHS,7268249511 Dell Way,,ZUNTHZA,,00000,Australia,2,WOZUCODAHS@dell.com,7268249511,5,5142669677734375,2017/01,user2079,password,63,40000,M
2080,WKJNHV,KQQYIZUQVU,5332733154 Dell Way,,LWIFUNE,,00000,Germany,2,KQQYIZUQVU@dell.com,5332733154,5,8419616699218751,2019/01,user2080,password,68,20000,M
2081,PQAOXN,NBBPXOODNX,4073150634 Dell Way,,UFTRIDS,,00000,Australia,2,NBBPXOODNX@dell.com,4073150634,4,4313201904296875,2019/04,user2081,password,54,100000,F
2082,IVWTOJ,ITSPEJNHFA,9221893310 Dell Way,,KXXTCJI,,00000,UK,2,ITSPEJNHFA@dell.com,9221893310,4,3917694091796875,2015/03,user2082,password,55,100000,M
2083,FWMVLB,CDKTFLTHUQ,3168151855 Dell Way,,CRREHZU,,00000,South Africa,2,CDKTFLTHUQ@dell.com,3168151855,4,6233337402343751,2016/05,user2083,password,53,80000,M
2084,SLZNQO,GHKMTYELIT,7956542968 Dell Way,,CDOSYBE,,00000,Australia,2,GHKMTYELIT@dell.com,7956542968,4,7166351318359376,2019/03,user2084,password,50,100000,F
2085,UCGNEB,IRJEEZRMBX,4289306640 Dell Way,,ARTBAAO,,00000,China,2,IRJEEZRMBX@dell.com,4289306640,3,8530029296875001,2017/12,user2085,password,69,60000,M
2086,TZSPZB,BJIWLRZHKE,3523284912 Dell Way,,XJZBKMI,,00000,Australia,2,BJIWLRZHKE@dell.com,3523284912,3,9042816162109376,2015/12,user2086,password,81,20000,M
2087,JEPQVJ,JAUJIGVEXD,2672943115 Dell Way,,FFVNWJW,,00000,Australia,2,JAUJIGVEXD@dell.com,2672943115,5,4330230712890625,2019/04,user2087,password,75,40000,M
2088,TNQLMB,HRPJDYUQFZ,2408172607 Dell Way,,UXJHBXW,,00000,Russia,2,HRPJDYUQFZ@dell.com,2408172607,4,4923767089843750,2015/11,user2088,password,64,100000,F
2089,MPHWOM,ZBBHWZHLGH,7055389404 Dell Way,,WWKHPOB,,00000,Australia,2,ZBBHWZHLGH@dell.com,7055389404,5,9261169433593752,2016/10,user2089,password,79,100000,M
2090,NTTVPG,VIUHERTRBI,6597259521 Dell Way,,CLKKYCK,,00000,France,2,VIUHERTRBI@dell.com,6597259521,5,3686157226562500,2016/11,user2090,password,27,40000,M
2091,FESGBH,IFYKIIMRTV,3672973632 Dell Way,,PRKPNPY,,00000,South Africa,2,IFYKIIMRTV@dell.com,3672973632,2,7449523925781251,2019/10,user2091,password,54,40000,F
2092,HVQDGV,EYAIJHRDQZ,4577697753 Dell Way,,UIFVQKY,,00000,Russia,2,EYAIJHRDQZ@dell.com,4577697753,5,9707214355468752,2019/03,user2092,password,34,60000,M
2093,AJPLNG,EIWQXXLZHR,1262298583 Dell Way,,PCFDMDV,,00000,China,2,EIWQXXLZHR@dell.com,1262298583,5,5522247314453126,2017/09,user2093,password,81,20000,F
2094,XIIFYK,GRVRERUIHD,7334991455 Dell Way,,GHMPFRD,,00000,Canada,2,GRVRERUIHD@dell.com,7334991455,5,4863342285156250,2016/10,user2094,password,38,40000,M
2095,YBGNQH,QVQNDYQTLG,4059417724 Dell Way,,METFUEP,,00000,Canada,2,QVQNDYQTLG@dell.com,4059417724,3,5606292724609376,2016/11,user2095,password,59,80000,M
2096,PNKLOG,OEJAJGVYTK,3356018066 Dell Way,,KQKDFDA,,00000,Canada,2,OEJAJGVYTK@dell.com,3356018066,4,2532043457031250,2018/02,user2096,password,29,40000,F
2097,PPNBPV,MPPYDCDAGO,2800933837 Dell Way,,MMLMHHN,,00000,China,2,MPPYDCDAGO@dell.com,2800933837,1,5328887939453125,2016/09,user2097,password,70,60000,F
2098,DYXPOZ,ANFQJZCHHC,3626831054 Dell Way,,QDQLSQF,,00000,Chile,2,ANFQJZCHHC@dell.com,3626831054,5,2590270996093750,2016/11,user2098,password,34,60000,M
2099,XZQGCV,XYPKPNJHFA,1722625732 Dell Way,,EZGFFNL,,00000,Chile,2,XYPKPNJHFA@dell.com,1722625732,2,6816436767578126,2018/07,user2099,password,86,80000,M
2100,WVJDWU,BKMFAGIARV,5633758544 Dell Way,,WBJAHMT,,00000,Australia,2,BKMFAGIARV@dell.com,5633758544,2,9414428710937500,2018/08,user2100,password,45,100000,F
2101,MNKPIR,PWZWNWJOIO,9561370849 Dell Way,,UGOCLKT,,00000,UK,2,PWZWNWJOIO@dell.com,9561370849,1,7696716308593751,2016/11,user2101,password,43,100000,M
2102,OUVWYK,SXSYQZTLDV,2363128662 Dell Way,,MEGUALG,,00000,South Africa,2,SXSYQZTLDV@dell.com,2363128662,5,4882019042968750,2018/02,user2102,password,88,80000,M
2103,IEEGZH,TQQUPHQIDR,3553222656 Dell Way,,YGIKHBF,,00000,Australia,2,TQQUPHQIDR@dell.com,3553222656,2,1095855712890625,2016/11,user2103,password,60,60000,M
2104,LZVCRY,JSBOEODGNU,9301544189 Dell Way,,LTMIKXU,,00000,France,2,JSBOEODGNU@dell.com,9301544189,5,2369720458984375,2015/09,user2104,password,80,40000,M
2105,ZITVFE,DGVDXNEOQH,1434509277 Dell Way,,UPYWNZE,,00000,France,2,DGVDXNEOQH@dell.com,1434509277,5,2641357421875000,2017/02,user2105,password,71,80000,F
2106,JBMTPD,ZYCGXYSTAX,1435058593 Dell Way,,CPSMPPX,,00000,Australia,2,ZYCGXYSTAX@dell.com,1435058593,2,1754486083984375,2019/06,user2106,password,48,60000,M
2107,MWJKTF,XAMJAQNTJV,7441833496 Dell Way,,AGJRMHM,,00000,Russia,2,XAMJAQNTJV@dell.com,7441833496,2,5459625244140625,2016/11,user2107,password,49,20000,M
2108,OEHEOD,BFYTTNHQMW,3250000000 Dell Way,,KYEWBWS,,00000,Germany,2,BFYTTNHQMW@dell.com,3250000000,2,7413543701171876,2017/07,user2108,password,57,60000,M
2109,IFVOTV,TVWLDKPXIH,3311248779 Dell Way,,TTZOALM,,00000,South Africa,2,TVWLDKPXIH@dell.com,3311248779,5,7178436279296876,2017/08,user2109,password,76,100000,F
2110,WZHEAQ,MRDHAFAFCX,7732696533 Dell Way,,TPLJYMU,,00000,UK,2,MRDHAFAFCX@dell.com,7732696533,1,1223297119140625,2015/12,user2110,password,58,60000,M
2111,PGMMYA,XCXWVXZNBB,2279083251 Dell Way,,RDTUKPY,,00000,China,2,XCXWVXZNBB@dell.com,2279083251,1,9923919677734376,2016/06,user2111,password,50,80000,M
2112,MPBDZU,UYVOQLTDQR,3369750976 Dell Way,,BVUMUUG,,00000,Chile,2,UYVOQLTDQR@dell.com,3369750976,3,5561248779296876,2015/01,user2112,password,44,100000,F
2113,VJDSMD,BRXNEVQPND,4081665039 Dell Way,,XXBBLHF,,00000,Chile,2,BRXNEVQPND@dell.com,4081665039,5,2323303222656250,2018/03,user2113,password,55,100000,F
2114,HSPXUI,WFOTXDSSLK,1147216796 Dell Way,,RKVFQPP,,00000,Germany,2,WFOTXDSSLK@dell.com,1147216796,4,2304351806640625,2017/08,user2114,password,42,40000,F
2115,ZNAJCD,LZRYVJBPHY,3955322265 Dell Way,,ECWPMNE,,00000,Australia,2,LZRYVJBPHY@dell.com,3955322265,1,4503814697265625,2017/10,user2115,password,61,60000,M
2116,MLNVLL,FAMPSRQRFT,7551422119 Dell Way,,PPTABEY,,00000,Russia,2,FAMPSRQRFT@dell.com,7551422119,5,4829010009765625,2015/03,user2116,password,40,60000,M
2117,RAZAXL,TWQBXEHPKK,1636657714 Dell Way,,OGPEIXC,,00000,Japan,2,TWQBXEHPKK@dell.com,1636657714,4,5092132568359375,2015/12,user2117,password,77,60000,F
2118,XMWTJT,UPEILATGGY,6568969726 Dell Way,,EFFWDJX,,00000,Australia,2,UPEILATGGY@dell.com,6568969726,1,4012725830078125,2019/07,user2118,password,68,100000,F
2119,XWHVRB,ETPIZKTZHA,1361724853 Dell Way,,UJDYHMW,,00000,Russia,2,ETPIZKTZHA@dell.com,1361724853,2,6215484619140626,2016/11,user2119,password,76,80000,M
2120,VYDCNL,ZNTQXNWFHS,4685638427 Dell Way,,IMKGLLN,,00000,Canada,2,ZNTQXNWFHS@dell.com,4685638427,2,4232177734375000,2015/01,user2120,password,41,40000,M
2121,FJUJOI,LNXSESOVBR,2867126464 Dell Way,,ZAXSEUT,,00000,Canada,2,LNXSESOVBR@dell.com,2867126464,5,5500274658203125,2015/12,user2121,password,67,100000,F
2122,AMKQIG,VYTTMEFUPE,3888305664 Dell Way,,MFAEZGK,,00000,China,2,VYTTMEFUPE@dell.com,3888305664,4,5364318847656250,2015/07,user2122,password,60,60000,F
2123,PMTTGF,SNJSDHDOEX,1388641357 Dell Way,,VEWQHXP,,00000,Germany,2,SNJSDHDOEX@dell.com,1388641357,2,5074005126953125,2019/07,user2123,password,21,40000,F
2124,THGTSI,TMHJBJNTAC,1663024902 Dell Way,,NRFCKCP,,00000,France,2,TMHJBJNTAC@dell.com,1663024902,2,2786102294921875,2016/07,user2124,password,43,80000,M
2125,QPZOYD,SQKGXUMGQO,5663146972 Dell Way,,KJLNMKU,,00000,UK,2,SQKGXUMGQO@dell.com,5663146972,2,2563354492187500,2016/03,user2125,password,20,40000,F
2126,VYRHCJ,RHASZZBHSQ,8996398925 Dell Way,,VQRYSSS,,00000,Japan,2,RHASZZBHSQ@dell.com,8996398925,3,5374755859375000,2018/11,user2126,password,88,100000,M
2127,JQTYHB,SHVVEKDIAE,1926696777 Dell Way,,MQONBHC,,00000,Japan,2,SHVVEKDIAE@dell.com,1926696777,4,9095550537109376,2018/01,user2127,password,37,60000,F
2128,ORGPMN,CAYMCMOENN,5374206542 Dell Way,,KJNHMNU,,00000,Russia,2,CAYMCMOENN@dell.com,5374206542,5,8506958007812501,2019/11,user2128,password,42,80000,F
2129,HYWLOJ,IJYJZTCVIP,7915618896 Dell Way,,DNPKVDW,,00000,UK,2,IJYJZTCVIP@dell.com,7915618896,3,4296997070312500,2018/08,user2129,password,80,20000,F
2130,RBAOHM,YTTXUTIQRX,1783325195 Dell Way,,ORMBUFL,,00000,UK,2,YTTXUTIQRX@dell.com,1783325195,1,3059661865234375,2015/06,user2130,password,76,80000,F
2131,LLRFJA,UFRIAAVFBJ,9866516113 Dell Way,,BBNKCAY,,00000,Canada,2,UFRIAAVFBJ@dell.com,9866516113,2,8295196533203126,2019/03,user2131,password,49,40000,M
2132,NHNNKL,SELRXFBLZN,4709808349 Dell Way,,HUSSFET,,00000,Canada,2,SELRXFBLZN@dell.com,4709808349,3,2410095214843750,2017/11,user2132,password,36,60000,M
2133,JOXVYM,UTHSIXJMFK,7515441894 Dell Way,,KSTFRNQ,,00000,China,2,UTHSIXJMFK@dell.com,7515441894,1,9716827392578126,2019/04,user2133,password,24,100000,M
2134,UAVIIC,HKSAUUAVRO,7140258789 Dell Way,,XNXGUFH,,00000,France,2,HKSAUUAVRO@dell.com,7140258789,5,6434936523437501,2016/03,user2134,password,20,80000,F
2135,CEYKYQ,PIRZNOFEJD,5098724365 Dell Way,,UOEDWQU,,00000,UK,2,PIRZNOFEJD@dell.com,5098724365,4,1689117431640625,2015/02,user2135,password,52,20000,F
2136,WJMIZP,FCPRIXZONS,6560729980 Dell Way,,KCFECOD,,00000,Russia,2,FCPRIXZONS@dell.com,6560729980,1,1511138916015625,2015/09,user2136,password,20,20000,M
2137,DSMNPX,WWEBTPJGMN,2352691650 Dell Way,,LCHUNYS,,00000,Canada,2,WWEBTPJGMN@dell.com,2352691650,1,8838470458984376,2015/04,user2137,password,67,40000,F
2138,LANKUQ,JIRUXLFVUE,4957275390 Dell Way,,DJILECX,,00000,Canada,2,JIRUXLFVUE@dell.com,4957275390,1,5515655517578126,2015/04,user2138,password,63,40000,M
2139,PAXIOG,USRKPGHECZ,3513671875 Dell Way,,AKYNYNG,,00000,Chile,2,USRKPGHECZ@dell.com,3513671875,5,6292388916015626,2016/11,user2139,password,43,100000,M
2140,WCNWSK,GUCEIVKKGR,8817047119 Dell Way,,BOJNQCP,,00000,Germany,2,GUCEIVKKGR@dell.com,8817047119,1,4825439453125000,2016/04,user2140,password,65,100000,F
2141,YNZKAC,CUKBFDBZGN,8318267822 Dell Way,,PYPYYYT,,00000,France,2,CUKBFDBZGN@dell.com,8318267822,1,9677551269531252,2017/07,user2141,password,61,40000,M
2142,XHMOEP,UOLYAAVOFJ,2125549316 Dell Way,,NLCJNKV,,00000,Canada,2,UOLYAAVOFJ@dell.com,2125549316,1,8317718505859376,2016/08,user2142,password,55,60000,F
