129,UGKQVP,EJUQTWOFXJ,5856781005 Dell Way,,LWONHLG,OH,77129,US,1,EJUQTWOFXJ@dell.com,5856781005,3,7046600341796876,2017/07,user129,password,58,20000,M
130,CPXESA,HLENRZQCJI,6420379638 Dell Way,,AGZAOQM,MO,94965,US,1,HLENRZQCJI@dell.com,6420379638,5,1600402832031250,2017/08,user130,password,22,60000,F
131,HRFGPN,VVPDYUQIFJ,9694030761 Dell Way,,SFFWZCB,AZ,70205,US,1,VVPDYUQIFJ@dell.com,9694030761,3,4043212890625000,2016/09,user131,password,71,100000,M
132,URBJYO,ULYQQEQHSS,6193237304 Dell Way,,COLGPKO,AL,96970,US,1,ULYQQEQHSS@dell.com,6193237304,4,1373535156250000,2015/08,user132,password,58,80000,F
133,GJYXSC,GWZGLEBRTN,2216461181 Dell Way,,SPSRSVS,GA,55909,US,1,GWZGLEBRTN@dell.com,2216461181,5,8605010986328126,2017/05,user133,password,30,60000,M
134,SBIUOW,RADKKMPXIF,9641571044 Dell Way,,ZSNSBHY,RI,96289,US,1,RADKKMPXIF@dell.com,9641571044,1,8175720214843751,2018/01,user134,password,83,20000,M
135,SSRTTD,OYEGZRYMNN,8577819824 Dell Way,,TWNGENR,MI,32678,US,1,OYEGZRYMNN@dell.com,8577819824,4,4668609619140625,2016/03,user135,password,31,80000,M
136,ARBADI,SAFGUJYYKL,8321838378 Dell Way,,YOEHHLG,DC,15995,US,1,SAFGUJYYKL@dell.com,8321838378,3,8064758300781251,2017/03,user136,password,83,20000,M
137,MRNMZS,HIMTDSUCSN,6414611816 Dell Way,,VIFQDHD,NV,84882,US,1,HIMTDSUCSN@dell.com,6414611816,5,7698913574218751,2016/10,user137,password,47,100000,F
138,LRCDMP,DHZCVEJLYN,5451660156 Dell Way,,CHYUTXX,CO,12062,US,1,DHZCVEJLYN@dell.com,5451660156,5,7123229980468751,2016/07,user138,password,35,40000,F
139,QXFYRT,QVQJFGVBMN,3184082031 Dell Way,,LRICESI,WV,59048,US,1,QVQJFGVBMN@dell.com,3184082031,2,8453399658203126,2015/09,user139,password,72,40000,F
140,WQDIUX,HTJVBDFSOG,1976135253 Dell Way,,IOEYLOK,KY,72742,US,1,HTJVBDFSOG@dell.com,1976135253,3,2874267578125000,2019/11,user140,password,18,60000,M
141,PMRJYH,EZZKVIVUZI,4791107177 Dell Way,,HYIAJAY,MN,94638,US,1,EZZKVIVUZI@dell.com,4791107177,4,3173095703125000,2016/07,user141,password,84,40000,F
142,SVFYKH,JJENWSTNHB,7016937255 Dell Way,,UOVQKAS,NC,40105,US,1,JJENWSTNHB@dell.com,7016937255,2,4700195312500000,2018/02,user142,password,69,20000,M
143,FMMACS,TMXTSPKTNH,1808044433 Dell Way,,CYRVYQO,NM,65901,US,1,TMXTSPKTNH@dell.com,1808044433,3,9410858154296876,2017/06,user143,password,57,100000,F
144,YPKIFS,WZNPKXIAIN,6830444335 Dell Way,,UEIRMNX,WY,70806,US,1,WZNPKXIAIN@dell.com,6830444335,5,9918426513671876,2018/11,user144,password,59,80000,M
